osm_id,network_id
14903,set()
20914,{'545812'}
12419,{'514705'}
2596,set()
8332,set()
29564,{'514613'}
15855,{'440859'}
6551,{'541681'}
22430,set()
28348,set()
9998,{'440859'}
26428,{'545883'}
11978,set()
2894,{'89340'}
5571,set()
28956,set()
23428,{'297114'}
9592,"{'550125', '337449'}"
16431,{'261372'}
14899,{'545984'}
17726,set()
4175,set()
6382,{'310619'}
22211,set()
24338,set()
2888,{'89340'}
10354,{'273167'}
10373,set()
27330,set()
20426,{'516481'}
12496,set()
1583,{'278245'}
6469,"{'429258', '486416'}"
19876,{'558368'}
24608,{'80931'}
16191,{'516378'}
7324,set()
15445,set()
934,{'551344'}
3711,{'410610'}
3876,{'226924'}
281,{'125068'}
18885,set()
18612,{'282408'}
19267,{'284546'}
29065,{'459658'}
6203,"{'195391', '43772', '516378'}"
9988,{'440859'}
6139,{'440661'}
19908,{'89616'}
5265,{'392149'}
3921,{'308776'}
17092,set()
26465,{'261372'}
13181,set()
24383,set()
18654,set()
10072,{'479541'}
829,{'254225'}
15745,{'494947'}
5777,set()
29200,{'272175'}
24266,set()
30322,set()
4199,set()
13477,{'551280'}
23557,set()
10243,set()
23162,set()
2053,set()
24249,set()
15087,{'334871'}
3751,set()
29731,{'553947'}
202,{'106'}
25333,{'272454'}
22894,{'420705'}
6506,set()
315,{'570603'}
28842,set()
19530,set()
857,set()
11514,{'253437'}
28747,{'226924'}
4533,{'409912'}
484,set()
1710,{'379555'}
20937,{'98168'}
28253,set()
2841,set()
1238,set()
23589,set()
30081,{'89340'}
16483,{'5686'}
26773,set()
28830,set()
19187,set()
24862,set()
26585,{'277788'}
23265,{'572116'}
20126,{'282408'}
16359,set()
26114,{'468700'}
28827,{'474139'}
18725,{'570606'}
8432,{'81375'}
11640,set()
6508,set()
20613,{'92620'}
4465,{'427104'}
20291,set()
20416,{'440383'}
18002,{'348376'}
23278,{'80931'}
1228,{'549002'}
8960,set()
18358,set()
19302,{'233076'}
16920,{'535229'}
5199,"{'107561', '23805'}"
24186,{'474548'}
10518,set()
27974,set()
13749,set()
17565,set()
25193,{'308784'}
3205,set()
1590,{'426940'}
12120,"{'107874', '534786'}"
4102,{'227193'}
1395,set()
29693,{'423944'}
11639,set()
20101,set()
13266,{'252027'}
9375,set()
17689,set()
3907,set()
28834,{'423984'}
14876,{'103342'}
8114,{'571985'}
16233,set()
16542,{'103294'}
5065,set()
26903,{'261372'}
10725,{'309153'}
27998,set()
27514,set()
14859,{'154173'}
11515,{'253437'}
24225,set()
17392,{'90664'}
10899,{'357030'}
18900,set()
18256,{'308848'}
1807,{'91497'}
17894,{'223922'}
23508,set()
17861,set()
18285,set()
19765,set()
21531,{'483485'}
6695,{'554171'}
13304,{'252027'}
29203,{'267517'}
27829,set()
22241,set()
18566,set()
17232,set()
15426,set()
24276,{'255534'}
26518,set()
8778,set()
5280,{'418194'}
24333,set()
16346,set()
26254,{'254462'}
19281,{'494721'}
15902,{'342816'}
22870,set()
12060,{'280854'}
2200,set()
26330,set()
1672,set()
2529,set()
3478,set()
3610,set()
12717,set()
12752,{'558418'}
21263,set()
6911,"{'92064', '128722'}"
23296,"{'356054', '153453'}"
24364,{'29806'}
6229,{'469521'}
11624,set()
13415,{'290056'}
14705,set()
26979,{'380597'}
30054,set()
28924,set()
3904,set()
26793,{'273167'}
23106,{'425615'}
20704,{'252873'}
11700,set()
24236,{'420733'}
7708,set()
17149,{'526526'}
10756,set()
10358,{'426940'}
15917,set()
18646,"{'558183', '541681'}"
14937,set()
9769,set()
19491,set()
7621,set()
15238,{'514613'}
5826,set()
6782,set()
14954,"{'494938', '521382'}"
12517,{'416255'}
21103,{'410520'}
10433,{'277999'}
13434,{'459664'}
9561,{'571971'}
19982,{'426507'}
30191,{'571031'}
27604,set()
25138,set()
21885,set()
26056,set()
8579,set()
22069,{'252873'}
9219,{'81375'}
9007,set()
5444,{'125068'}
5236,{'542811'}
8578,{'462590'}
21278,set()
8638,{'410063'}
302,set()
17702,{'428526'}
27605,{'416255'}
4408,set()
28511,{'277723'}
29434,set()
13673,set()
23647,"{'474548', '474479'}"
27250,set()
15418,set()
22996,set()
22255,"{'84612', '126108'}"
27863,set()
30067,set()
14442,{'550170'}
16960,{'231823'}
22109,{'545959'}
26591,set()
8016,set()
23490,{'232723'}
21494,{'293428'}
21898,{'91497'}
24381,"{'286834', '233331'}"
24579,set()
26223,{'342816'}
30244,{'571031'}
8260,{'551344'}
4121,{'392149'}
15159,set()
8445,{'545959'}
22607,{'232723'}
28618,{'308784'}
27937,{'494938'}
20154,set()
7290,set()
23537,set()
9382,set()
30060,{'89162'}
7060,{'517786'}
2086,"{'516442', '486416'}"
2499,{'494721'}
16323,{'24099'}
26817,set()
7623,set()
29446,{'558317'}
14288,set()
6453,{'230404'}
7771,{'312870'}
23068,{'550141'}
17639,set()
4320,{'297072'}
22667,"{'548509', '387473', '482708'}"
19480,set()
4716,{'293915'}
11137,set()
6575,set()
2067,set()
7097,{'115387'}
9437,{'198457'}
21067,{'552999'}
19811,set()
16343,{'472927'}
20248,set()
30154,{'460656'}
21235,{'551280'}
1988,{'91999'}
6449,set()
5491,set()
6482,"{'348284', '204968'}"
27391,set()
13510,{'316799'}
9153,{'410528'}
28703,set()
1543,set()
23684,{'383778'}
25777,{'125068'}
11187,{'221766'}
5972,{'467689'}
26026,{'308776'}
511,{'317121'}
13866,set()
10877,{'252071'}
15431,set()
8247,set()
4697,{'558194'}
19866,{'436449'}
12063,set()
1576,set()
386,{'403225'}
21649,{'460228'}
7410,set()
5120,{'277723'}
16556,{'350864'}
3599,set()
16666,{'392149'}
29953,set()
8476,{'481994'}
20313,{'545812'}
19645,set()
6386,{'310619'}
17994,{'232723'}
28594,set()
6022,set()
18099,{'395807'}
12470,{'297114'}
992,{'39116'}
16677,set()
24806,{'198977'}
28979,set()
14228,set()
4237,{'125068'}
11623,set()
9731,set()
9431,set()
12295,set()
918,{'247758'}
862,set()
6843,{'252914'}
20031,{'202015'}
7558,set()
15976,{'570602'}
16281,{'216306'}
4668,set()
24679,{'459660'}
20536,{'125068'}
18602,set()
29069,set()
4930,{'43772'}
14068,set()
15216,{'490688'}
9890,{'205508'}
58,set()
13909,{'553947'}
8257,set()
12178,{'545959'}
17972,{'571664'}
1703,{'254734'}
8644,set()
5803,set()
4622,set()
29565,{'514613'}
11461,set()
17917,set()
29258,set()
662,set()
6059,{'572124'}
23707,set()
4748,{'308896'}
24759,set()
4256,set()
9238,{'23805'}
19648,set()
15643,{'536846'}
10405,{'309695'}
403,{'154173'}
28135,set()
78,{'95276'}
9528,set()
18856,{'545883'}
782,{'284793'}
29855,set()
27885,set()
27062,{'418194'}
8313,set()
12971,set()
15140,{'280224'}
28712,set()
6302,{'545883'}
23926,set()
12892,{'410520'}
12065,set()
20549,{'552103'}
8042,{'491073'}
8263,set()
15839,{'540930'}
13186,set()
22434,set()
5996,set()
27161,set()
9051,set()
29997,{'479570'}
22834,{'308896'}
2819,{'479541'}
25809,{'272908'}
18693,{'482708'}
1435,{'232723'}
13320,set()
26828,{'545991'}
13538,set()
20802,{'436449'}
18578,set()
20467,{'166368'}
15828,{'494947'}
26937,{'461589'}
14063,{'548900'}
4240,{'343426'}
28563,{'551840'}
14881,{'217700'}
26550,{'558313'}
2740,{'557526'}
20752,{'467315'}
6967,{'278498'}
20582,{'280854'}
6731,{'545883'}
2600,{'272175'}
3397,set()
20986,set()
30164,{'460656'}
30171,{'34471'}
26455,set()
13100,{'410520'}
22350,{'205508'}
19650,set()
8276,{'297255'}
6684,set()
26438,{'545883'}
13283,{'252027'}
1648,set()
8704,{'515765'}
11754,"{'522040', '100356'}"
14416,set()
10168,{'124547'}
28515,"{'316799', '342816'}"
28179,set()
13440,{'98300'}
21992,{'432861'}
6873,{'317020'}
19425,set()
23750,{'438930'}
22056,{'273167'}
22289,{'126108'}
18466,set()
1588,{'273167'}
15035,{'494721'}
29632,set()
6520,{'516427'}
16144,{'350864'}
9503,set()
17408,{'340886'}
29082,set()
25078,set()
13478,{'551280'}
19825,set()
28782,set()
19601,{'545883'}
30435,"{'570562', '254472'}"
20027,set()
13237,{'553184'}
29747,{'102930'}
20014,set()
18336,set()
30379,{'278245'}
382,{'551840'}
19378,set()
22062,{'553883'}
11066,set()
20886,set()
16981,{'420733'}
1620,set()
2341,{'308896'}
8256,set()
21463,{'494947'}
29424,set()
16721,set()
11202,set()
26187,{'309153'}
2143,{'542363'}
12843,set()
3622,set()
17638,set()
6353,set()
13437,set()
27355,set()
23608,set()
25559,set()
11865,set()
2344,{'310619'}
14774,{'88072'}
13580,{'516474'}
27078,set()
5953,set()
29493,set()
14797,set()
12942,{'552999'}
7808,{'426940'}
6019,set()
20771,{'467315'}
786,{'252027'}
732,{'409803'}
18943,{'552209'}
4656,set()
15298,{'571669'}
18148,{'479570'}
7676,{'262488'}
30008,set()
21710,{'356054'}
10695,set()
4400,{'91497'}
10868,set()
6621,{'557621'}
3582,set()
17409,{'494665'}
27447,{'554223'}
24712,set()
6266,set()
4731,"{'84120', '551545', '433016'}"
686,{'407942'}
28455,{'334871'}
7419,set()
29531,{'102930'}
29769,{'516442'}
3057,set()
6741,set()
4329,{'459660'}
20607,set()
25842,set()
10711,"{'551114', '286201'}"
20371,{'570603'}
21051,{'494809'}
27292,{'418194'}
17134,{'543573'}
1399,{'410520'}
22879,{'572124'}
20753,set()
19835,{'91497'}
28984,set()
16263,{'216306'}
2163,{'551094'}
26872,{'459664'}
11994,"{'251814', '571029'}"
16746,set()
26861,{'253437'}
1417,{'317315'}
6104,{'459651'}
645,set()
24312,{'522090'}
16638,set()
28218,{'550170'}
13289,{'484089'}
25968,{'554140'}
10642,{'558373'}
23775,set()
2035,set()
1768,set()
10739,set()
27473,{'228685'}
4489,{'552209'}
8005,{'284546'}
4737,{'272454'}
19665,set()
20628,{'357030'}
25952,set()
15859,set()
21156,{'277723'}
22032,set()
85,{'310619'}
9693,set()
104,{'572124'}
3723,set()
23805,{'474479'}
3513,{'350596'}
22216,{'407942'}
3752,set()
7227,{'551280'}
29052,set()
5679,set()
23220,{'544412'}
22821,{'308896'}
21901,set()
21618,{'227193'}
10103,{'558268'}
13328,set()
28853,{'379173'}
16306,set()
2698,{'517786'}
4005,{'571031'}
22341,set()
16121,{'216306'}
11293,{'204968'}
18137,{'29806'}
28777,set()
566,{'334871'}
26006,{'545989'}
20655,{'357030'}
24547,set()
22577,set()
5490,set()
13145,{'198630'}
19099,{'430969'}
18741,{'459660'}
12317,set()
19506,{'430927'}
20223,{'570562'}
16830,set()
21454,set()
23198,"{'88072', '478976'}"
28229,{'284785'}
17476,set()
27039,set()
16761,set()
29919,{'570562'}
14886,set()
18802,set()
11034,{'314255'}
30023,{'570562'}
22405,set()
5775,{'198630'}
9018,set()
9824,{'15971'}
17387,{'381685'}
10880,set()
28770,{'467184'}
13151,{'251841'}
11836,set()
2732,{'297255'}
15402,set()
1876,{'24099'}
1623,{'556764'}
19413,set()
18414,{'548649'}
2387,{'521382'}
4380,set()
12653,set()
5426,set()
3370,{'556560'}
1719,set()
8599,set()
4964,"{'223183', '488894'}"
23898,set()
18403,{'282408'}
1762,{'183977'}
1882,set()
25913,{'551280'}
3290,{'410520'}
11659,{'545989'}
19564,{'251968'}
4504,{'48795'}
4900,set()
10664,{'545883'}
23070,{'550141'}
2522,{'494980'}
30130,"{'460656', '571031'}"
13030,set()
13355,set()
9741,set()
12787,{'461580'}
6462,set()
24187,set()
676,{'280224'}
7910,{'514845'}
26934,{'461589'}
2657,{'462649'}
25098,"{'159734', '539348'}"
10645,{'548900'}
24185,{'474548'}
6848,set()
27252,set()
3072,{'460656'}
2274,set()
27482,set()
13516,set()
4599,set()
16491,{'536796'}
18935,{'440661'}
19375,{'467184'}
516,{'251814'}
29627,set()
4677,set()
4715,"{'348667', '106915'}"
19095,{'430969'}
14346,{'310619'}
21629,{'357943'}
17665,{'558431'}
10143,{'570606'}
1106,{'348376'}
13447,{'198822'}
1345,{'403453'}
6417,set()
24149,{'522090'}
15860,{'342816'}
7837,set()
8110,set()
13882,set()
26265,{'410520'}
16590,{'549284'}
28725,{'423984'}
19130,{'516474'}
2058,set()
12849,{'125149'}
27155,set()
11274,{'103342'}
7881,set()
9096,set()
4952,"{'543275', '282408'}"
29923,set()
26128,{'291710'}
22516,{'551138'}
3237,{'227498'}
11749,{'462611'}
15434,set()
25825,set()
25246,set()
562,{'517839'}
17373,{'76925'}
20869,{'540930'}
29701,{'423944'}
13371,{'462590'}
12932,set()
4051,"{'542811', '542363'}"
19337,set()
26453,{'254593'}
13045,{'570575'}
1243,set()
14993,{'317049'}
23652,{'383778'}
19960,{'114566'}
20660,{'572116'}
12901,{'410520'}
26417,set()
28190,set()
30310,set()
13196,set()
27694,set()
21576,{'474848'}
4374,set()
8902,{'392149'}
7680,{'168039'}
14829,{'440805'}
17918,{'343793'}
29241,{'308848'}
20904,"{'540930', '179797'}"
9980,"{'116870', '150268'}"
21,{'252877'}
29596,{'481994'}
4768,"{'178521', '286201'}"
12146,set()
16994,{'557526'}
7143,set()
23144,set()
3991,set()
22219,set()
10054,set()
14079,set()
22393,{'29806'}
27400,set()
10116,set()
22868,set()
7633,set()
17420,{'551534'}
29022,set()
21923,{'89433'}
6156,set()
25429,set()
23901,set()
21274,{'424424'}
26724,set()
29669,set()
3204,{'287654'}
25948,set()
594,"{'150742', '174321', '114253'}"
16809,"{'271429', '409912'}"
12244,{'21961'}
6451,set()
25472,set()
14230,{'517786'}
17332,{'483485'}
27475,{'228685'}
14748,set()
14559,{'545893'}
8592,{'254734'}
16018,set()
21004,"{'226903', '409803'}"
30161,set()
29219,set()
651,{'570602'}
3966,{'251968'}
4843,set()
23504,{'29806'}
6220,{'205508'}
1519,set()
17246,{'538531'}
21127,{'277723'}
26147,{'494938'}
17090,{'493286'}
15119,{'154173'}
18742,{'343426'}
17725,set()
17845,{'979'}
2906,set()
18461,"{'553883', '297027'}"
6233,{'205508'}
19479,{'420042'}
25926,{'50418'}
26601,set()
19763,{'554171'}
25454,{'277723'}
14531,{'572116'}
23503,{'570562'}
9667,{'416255'}
5127,{'198457'}
11382,{'571664'}
26188,set()
19954,"{'489937', '114566'}"
7299,{'461580'}
27883,{'286796'}
18710,{'494980'}
13748,set()
24787,set()
7758,{'154263'}
22110,set()
3873,{'98300'}
15953,set()
24873,{'467325'}
28597,{'342816'}
3602,{'525759'}
22239,{'255534'}
22318,{'385512'}
26033,{'545989'}
24024,set()
19278,{'494721'}
1037,{'427370'}
27503,set()
19188,set()
15243,{'273167'}
13678,{'545694'}
19948,{'572116'}
14032,{'420109'}
26892,set()
15088,{'297072'}
11819,set()
10862,"{'551885', '545989'}"
9002,{'409803'}
28206,{'572116'}
19573,set()
3319,{'494947'}
7182,{'557621'}
4274,{'409803'}
1309,{'272454'}
12724,set()
20964,set()
11118,{'481994'}
20106,{'282408'}
12637,{'459664'}
16368,set()
19462,set()
5398,{'254593'}
8295,set()
9782,{'198630'}
668,{'571029'}
15773,{'550141'}
1337,{'427104'}
8487,{'297114'}
16607,"{'535229', '554614'}"
125,set()
23871,set()
18059,{'460656'}
15854,{'550141'}
24763,set()
17130,set()
1082,"{'106194', '19551'}"
13990,{'309695'}
24525,{'571728'}
26517,{'494721'}
21223,set()
28890,{'474139'}
27715,set()
12508,set()
18273,{'408134'}
16225,{'44553'}
5933,{'532423'}
10547,set()
4344,{'254593'}
10091,set()
27211,{'552209'}
5310,{'284801'}
13367,{'487948'}
8393,{'516378'}
7048,{'535229'}
8288,{'297255'}
17470,set()
17705,set()
18147,{'479570'}
21442,set()
7874,{'490708'}
4788,{'69900'}
9138,{'280224'}
12720,{'254593'}
7755,{'548503'}
19929,{'183639'}
11238,set()
30343,{'29806'}
12040,{'558183'}
2095,{'494721'}
29787,set()
23639,{'29806'}
6956,{'484996'}
27049,"{'95276', '204968'}"
26600,set()
10387,{'459664'}
21708,{'356054'}
7727,set()
8768,{'89340'}
5855,{'272454'}
18583,set()
22770,{'551764'}
19415,set()
3781,{'125068'}
629,{'558317'}
22228,{'126108'}
3618,set()
15486,set()
10384,{'571664'}
25982,set()
23780,{'200113'}
17902,{'20490'}
15325,{'557784'}
28972,set()
3315,{'293428'}
22616,{'232723'}
12021,{'558368'}
6863,{'317020'}
25735,set()
26819,set()
2272,{'543674'}
30239,{'571031'}
5448,{'571024'}
7358,{'291265'}
5635,{'461580'}
11655,set()
28453,"{'517839', '334871'}"
24349,set()
9413,{'545928'}
8904,set()
26261,{'206831'}
8698,set()
11542,set()
19698,{'514833'}
2220,{'125068'}
18170,set()
29341,set()
19085,{'516474'}
17613,{'255534'}
25921,{'551280'}
9962,{'100523'}
28876,{'379173'}
2364,set()
1304,set()
14569,{'433016'}
7641,set()
11282,{'402373'}
16219,{'24099'}
22351,{'81375'}
24865,set()
3413,set()
6833,{'221766'}
20214,"{'223439', '350380'}"
27611,set()
27431,{'558194'}
8309,set()
20631,"{'154263', '103342'}"
27546,{'551273'}
26057,set()
25722,set()
8149,{'290056'}
27691,set()
5618,{'550125'}
18722,{'440661'}
8565,{'459461'}
10830,set()
28105,set()
23768,{'549010'}
21260,set()
21628,{'272175'}
2852,set()
6759,set()
17441,"{'106194', '19551', '26472'}"
19755,{'571954'}
7164,{'486721'}
11206,{'344506'}
2090,{'558194'}
25981,{'571029'}
29423,{'474479'}
14631,set()
7802,{'426940'}
11081,{'277788'}
16382,set()
21032,{'409803'}
7080,{'310619'}
29149,set()
2130,{'418226'}
28384,{'558493'}
17788,set()
6370,set()
11250,{'103342'}
26203,set()
9211,{'552999'}
26718,set()
14819,{'291710'}
22897,{'525759'}
8965,{'490708'}
9847,{'342816'}
9316,set()
25720,set()
4880,set()
14263,{'317315'}
28856,set()
23174,set()
14257,set()
19620,set()
11562,{'252877'}
25248,set()
21392,set()
25987,{'343517'}
4385,set()
25278,{'459543'}
10375,{'545959'}
12740,set()
27494,set()
16196,set()
22581,{'251814'}
6390,"{'154707', '206736'}"
17700,{'230404'}
3380,{'543573'}
16169,{'570606'}
9026,set()
26844,set()
3971,{'357943'}
12179,{'358185'}
7631,set()
26727,set()
28711,set()
13873,set()
16829,{'554614'}
9436,set()
10138,set()
16068,{'517839'}
29536,{'102930'}
18796,{'427104'}
4482,{'271429'}
25087,set()
17433,{'397219'}
14833,set()
16765,{'423984'}
16583,{'82696'}
21956,set()
2150,set()
28338,{'98300'}
15607,set()
27529,{'514705'}
2345,{'558431'}
4856,{'345312'}
29032,set()
23590,set()
4214,set()
17924,{'979'}
30049,{'551280'}
16079,set()
19086,set()
17183,{'558431'}
27325,set()
1704,{'350864'}
6896,"{'104622', '20353'}"
29122,{'357943'}
14459,set()
25667,{'273167'}
9207,{'549645'}
16123,{'416926'}
2029,set()
18601,set()
405,{'410717'}
14163,set()
13430,set()
26257,{'341771'}
20098,{'282408'}
20912,{'540930'}
28038,set()
23990,{'357362'}
9215,{'198630'}
10813,set()
12767,set()
2932,{'253437'}
21976,set()
19499,set()
3033,set()
3747,set()
18962,{'549284'}
6138,set()
27365,{'459658'}
27255,set()
14461,{'571031'}
1601,{'221666'}
28161,set()
8782,{'284696'}
1482,"{'205446', '545694'}"
19862,{'284793'}
24311,{'516378'}
29302,set()
14126,{'202538'}
4994,{'418177'}
11627,set()
12624,{'494947'}
11853,set()
7762,{'545893'}
21488,{'297103'}
12735,{'440383'}
23641,set()
18801,{'548509'}
14878,"{'154263', '357030'}"
10924,set()
11663,{'479541'}
28965,set()
19964,{'424424'}
29460,{'558317'}
3159,{'416181'}
21220,{'273167'}
24600,{'297255'}
2586,set()
3756,set()
23263,{'572116'}
20454,set()
25832,set()
4616,set()
24999,set()
3347,{'514705'}
17186,{'348248'}
7099,{'426507'}
30416,{'484560'}
16800,"{'543527', '205508'}"
29379,{'558396'}
10317,{'286701'}
2513,{'474139'}
5464,set()
4906,{'410528'}
17358,{'34965'}
2917,{'154173'}
4222,set()
13551,set()
25099,set()
